Ammonium_AMS,Chloride_AMS,ClFraction_AMS,Density_AMS,ETime_AMS,HtoC_AMS,NH4Fraction_AMS,Nitrate_AMS,NO3Fraction_AMS,OADensity_ams,OAFraction_AMS,OA_AMS,OtoC_AMS,RH_AMS,SO4Fraction_AMS,STime_AMS,Sulfate_AMS,Temp_AMS,TotalMass_AMS,Volume_ams,Rkappa_dis_51,Rkappa_dis_75,Rkappa_dis_94,Rkappa_dis_112,Rkappa_dis_142,Rkappa_dis_171,Rkappa_dis_222,Rkappa_mean_51,Rkappa_mean_75,Rkappa_mean_94,Rkappa_mean_112,Rkappa_mean_142,Rkappa_mean_171,Rkappa_mean_222,RKappa_median_51,RKappa_median_75,RKappa_median_94,RKappa_median_112,RKappa_median_142,RKappa_median_171,RKappa_median_222,Rkappa_sd_51,Rkappa_sd_75,Rkappa_sd_94,Rkappa_sd_112,Rkappa_sd_142,Rkappa_sd_171,Rkappa_sd_222,RSMPS_AMSVol,RSMPS_kappaVol,RSMPS_kappaVol_frac,RSMPS_TotVol
0.270781,0.012071,0.00159204,1.5638,9/17/2014 11:00:00,1.4519,0.0357131,0.0974312,0.0128501,1.53425,0.844987,6.40679,0.874685,95.742,0.104858,9/17/2014 10:00:00,0.795043,24.504,7.58212,4.84851,0.511902,,0.32104,0.42776,0.549157,0.245226,,0.130855,,0.172327,0.138726,0.176448,0.140562,,0.116051,,0.16331,0.125244,0.154104,0.132954,,0.0316265,,0.0238065,0.0175755,0.0258875,0.0166172,,3.29207,1.44127,0.4378,3.52032
0.240248,0.00883244,0.00123443,1.55976,9/17/2014 12:00:00,1.45646,0.0335772,0.0689805,0.00964078,1.53059,0.849533,6.07847,0.871048,87.3553,0.106015,9/17/2014 11:00:00,0.758545,25.9875,7.15508,4.58729,,0.564729,,0.893103,0.170955,0.130475,0.88003,,0.123512,,0.165488,0.220709,0.188009,0.181722,,0.107113,,0.133601,0.212621,0.181364,0.150431,,0.018529,,0.0271916,0.0251225,0.0213008,0.051765,3.02456,1.3176,0.435634,3.34216
0.239158,0.00743275,0.000950914,1.58367,9/17/2014 13:00:00,1.43151,0.0305968,0.0585415,0.00748954,1.55887,0.855447,6.68655,0.906358,76.4418,0.105515,9/17/2014 12:00:00,0.824754,27.9105,7.81643,4.93565,,,0.404024,0.205455,,,,,,0.168566,0.148551,,0.148707,,,,0.155681,0.142444,,0.144733,,,,0.0215636,0.0170801,,0.0174312,,2.97013,1.28825,0.433737,3.15211
0.265271,0.0095859,0.0010836,1.58556,9/17/2014 14:00:00,1.43509,0.0299865,0.0618784,0.00699481,1.56106,0.855496,7.56799,0.913038,68.3755,0.10644,9/17/2014 13:00:00,0.941598,29.6381,8.84632,5.5793,,0.397457,0.329321,,,,0.473378,,0.130267,0.191683,,,,0.156731,,0.120229,0.181241,,,,0.137556,,0.0159388,0.0254755,,,,0.0316672,3.76037,1.54204,0.410077,4.0783
0.308598,0.0144617,0.00115809,1.47707,9/17/2014 15:00:00,1.53638,0.0247125,0.0838655,0.00671594,1.44676,0.880723,10.9981,0.770787,60.0723,0.0866908,9/17/2014 14:00:00,1.08255,31.8588,12.4875,8.45424,,,1.40281,,0.429688,0.13718,0.148124,,,0.130329,0.109653,0.174025,0.180007,0.169594,,,0.0919779,0.107495,0.157214,0.1735,0.160922,,,0.0159313,0.0114422,0.0198662,0.020385,0.0267297,4.62973,1.90553,0.411586,5.02463
0.348031,0.0361393,0.00119195,1.17685,9/17/2014 16:00:00,1.79458,0.0114788,0.105678,0.00348547,1.15368,0.941886,28.5576,0.413217,57.9895,0.0419576,9/17/2014 15:00:00,1.27214,32.7279,30.3195,25.7633,,,,1.12047,0.675487,0.260513,0.547298,,,,0.138419,0.0942179,0.121802,0.14659,,,,0.103178,0.0770457,0.114813,0.125508,,,,0.0154523,0.00985256,0.0121702,0.0177193,6.75127,3.86301,0.57219,7.06872
0.373756,0.0121576,0.000919435,1.56587,9/17/2014 17:00:00,1.45727,0.0282659,0.0855288,0.00646825,1.53934,0.858249,11.3485,0.8879,54.6807,0.106098,9/17/2014 16:00:00,1.40291,33.3674,13.2229,8.44444,0.385585,0.383498,,0.439704,,0.221205,,0.127105,0.129179,,0.152958,,0.14746,,0.117977,0.119779,,0.13764,,0.140182,,0.0177111,0.0148175,,0.0173225,,0.0158398,,5.31457,2.25885,0.425029,5.64222
0.39122,0.0109733,0.000825179,1.57005,9/17/2014 18:00:00,1.45719,0.0294193,0.0979608,0.00736654,1.54354,0.855914,11.382,0.895702,71.5372,0.106475,9/17/2014 17:00:00,1.41591,30.5306,13.2981,8.46982,,,0.784594,,0.342869,,0.589348,,,0.209095,,0.159987,,0.141572,,,0.181983,,0.148206,,0.11945,,,0.0270925,,0.0193754,,0.0236995,5.37883,2.09006,0.388571,5.85971
,,,,9/17/2014 19:00:00,,,,,,,,,91.8458,,9/17/2014 18:00:00,,26.4923,,,,,0.581639,0.90392,0.833984,0.666057,0.208925,,,0.131341,0.207015,0.14483,0.112627,0.154277,,,0.113475,0.179898,0.115203,0.0925358,0.14498,,,0.0211242,0.0339246,0.0199861,0.0122212,0.0202201,,1.6729,,3.98993
0.119494,0.00527997,0.00127459,1.50492,9/17/2014 20:00:00,1.51342,0.028846,0.0355047,0.00857086,1.47433,0.869937,3.60371,0.805882,86.1432,0.0913715,9/17/2014 19:00:00,0.378506,26.1686,4.14249,2.75263,,0.217522,,0.409506,0.803304,0.276291,0.448818,,0.0927975,,0.0915603,0.154654,0.179782,0.140006,,0.0899868,,0.0831323,0.125125,0.168867,0.123526,,0.00939789,,0.0110564,0.0347748,0.0226121,0.0259577,2.21311,1.00712,0.455071,2.46005
0.0761081,0.00670122,0.0030988,1.56434,9/17/2014 21:00:00,1.46923,0.0351941,0.0216597,0.0100159,1.53308,0.83548,1.80674,0.884494,86.4867,0.116211,9/17/2014 20:00:00,0.25131,25.9593,2.16252,1.38239,,0.440041,0.115238,,,,,,0.134935,0.190928,,,,,,0.122716,0.188697,,,,,,0.0170541,0.0222618,,,,,0.917659,0.396972,0.432591,1.00003
0.089078,0.00802129,0.00153212,1.44297,9/17/2014 22:00:00,1.55704,0.0170145,0.0444903,0.00849796,1.42002,0.914679,4.78872,0.735964,92.1679,0.058276,9/17/2014 21:00:00,0.305099,25.2126,5.23541,3.62823,,,0.390844,0.400537,0.455386,0.916877,0.63175,,,0.0710838,0.0920947,0.0559233,0.0841039,0.0973457,,,0.0659069,0.0838688,0.0499042,0.0619555,0.0800534,,,0.00720871,0.00968881,0.00580054,0.0121044,0.0217549,4.27722,2.46163,0.57552,4.43937
0.08499,0.00603107,0.00120093,1.44617,9/17/2014 23:00:00,1.55068,0.0169235,0.05248,0.01045,1.42216,0.910601,4.57305,0.735896,96.5786,0.0608241,9/17/2014 22:00:00,0.305459,24.3874,5.02201,3.47263,,0.361785,,0.362725,0.403977,0.718514,0.502097,,0.0953309,,0.0623552,0.0571313,0.0715504,0.105882,,0.089012,,0.0574772,0.0519033,0.0571191,0.0915187,,0.00942835,,0.00648691,0.00712016,0.0123788,0.0245093,3.07717,1.72628,0.560994,3.23762
0.0948637,0.00991554,0.00176166,1.43037,9/18/2014 00:00:00,1.56872,0.0168541,0.0601171,0.0106808,1.40621,0.91292,5.13839,0.718638,98.6565,0.0577831,9/17/2014 23:00:00,0.325233,23.777,5.62852,3.93502,,0.373312,0.436847,0.415523,,0.834673,,,0.090302,0.0704064,0.0682774,,0.088648,,,0.0840068,0.0642361,0.0618655,,0.0676323,,,0.00892833,0.0071799,0.00713029,,0.014251,,3.37282,1.82565,0.541283,3.64209
0.114674,0.00767585,0.00127672,1.41411,9/18/2014 01:00:00,1.58909,0.0190736,0.058395,0.00971281,1.38731,0.907827,5.458,0.697562,98.2206,0.0621096,9/18/2014 00:00:00,0.373413,23.5003,6.01216,4.25156,,0.339205,0.470265,,0.775528,,0.892859,,0.0875901,0.0692076,,0.0755957,,0.1216,,0.0823545,0.0623605,,0.0590493,,0.0924676,,0.0086612,0.00694056,,0.00890023,,0.0307192,3.6562,1.90389,0.520729,3.8674
0.13397,0.00900896,0.00132558,1.4113,9/18/2014 02:00:00,1.59426,0.0197125,0.0710749,0.010458,1.3848,0.909272,6.17962,0.69618,98.6964,0.0592319,9/18/2014 01:00:00,0.402553,23.1804,6.79622,4.81559,,,0.50679,0.350534,0.688582,0.634274,0.945698,,,0.0742216,0.0690371,0.0788116,0.0760719,0.0904674,,,0.0659308,0.0638728,0.0639693,0.0630015,0.0657797,,,0.00789656,0.00698402,0.0102754,0.0100811,0.020257,3.75703,2.0065,0.534065,3.94886
0.120066,0.00636567,0.00107449,1.42328,9/18/2014 03:00:00,1.58765,0.0202665,0.0568504,0.00959607,1.39587,0.904197,5.35677,0.711671,99.5819,0.0648663,9/18/2014 02:00:00,0.38429,22.818,5.92434,4.16247,,0.406683,,0.66849,0.572552,0.754653,0.846244,,0.0846487,,0.0747385,0.0798157,0.0887242,0.126928,,0.0778753,,0.0612353,0.0680555,0.0699449,0.0982935,,0.00833139,,0.00800205,0.00967854,0.0135238,0.0365048,3.12709,1.6417,0.524994,3.26239
0.168842,0.0211219,0.00212427,1.35444,9/18/2014 04:00:00,1.64499,0.0169808,0.126037,0.0126758,1.32917,0.921411,9.16171,0.628729,100.446,0.046808,9/18/2014 03:00:00,0.465418,22.5078,9.94313,7.34116,,0.326069,0.716676,0.441648,,0.654416,,,0.094171,0.0741975,0.0753805,,0.0764788,,,0.088886,0.06017,0.0676825,,0.0627987,,,0.00916763,0.007162,0.0072931,,0.00879576,,7.27787,3.43042,0.47135,7.76019
0.169964,0.0235807,0.00242988,1.34164,9/18/2014 05:00:00,1.65561,0.017514,0.120741,0.0124418,1.31583,0.921324,8.94096,0.611772,100.62,0.0462904,9/18/2014 04:00:00,0.449224,22.1467,9.70447,7.23327,,0.402792,0.714493,0.621087,0.572696,,0.461082,,0.0857141,0.0741723,0.0701609,0.0711103,,0.102895,,0.0789608,0.0602091,0.0586653,0.0606203,,0.0902293,,0.00828891,0.00674843,0.0068713,0.0073053,,0.0158802,7.28057,3.42843,0.470901,7.87126
0.161966,0.0187941,0.0023748,1.36264,9/18/2014 06:00:00,1.64151,0.0204658,0.11253,0.0142191,1.33477,0.912639,7.2226,0.636386,101.382,0.0503007,9/18/2014 05:00:00,0.398078,21.8603,7.91396,5.80781,,,0.590976,,0.645683,0.769716,0.825104,,,0.0669478,,0.0704909,0.0617566,0.092362,,,0.0574158,,0.05826,0.0481425,0.0703266,,,0.00645295,,0.00782113,0.00703207,0.0156744,6.30687,2.90879,0.461209,6.76064
0.187165,0.0211505,0.00237897,1.35589,9/18/2014 07:00:00,1.64268,0.021052,0.146946,0.0165282,1.32777,0.912902,8.11624,0.625101,101.675,0.0471391,9/18/2014 06:00:00,0.419095,21.8279,8.8906,6.55702,,0.36659,,0.438222,0.630787,0.811289,1.05537,,0.0838264,,0.0694974,0.0690721,0.0714771,0.0862105,,0.078151,,0.062476,0.0574532,0.0547795,0.0600751,,0.00816212,,0.00712765,0.007247,0.00778335,0.0127968,7.21677,3.55934,0.493203,7.63956
0.199497,0.0229787,0.0022872,1.3481,9/18/2014 08:00:00,1.64897,0.0198571,0.164102,0.0163341,1.32104,0.917045,9.21322,0.617065,101.688,0.0444768,9/18/2014 07:00:00,0.446842,21.7992,10.0466,7.45245,,0.395347,0.787316,0.553577,,0.705385,,,0.081733,0.0734227,0.0716794,,0.0763226,,,0.0754839,0.0576509,0.0616555,,0.0613088,,,0.0078696,0.00630185,0.00688433,,0.00947344,,8.78126,4.57255,0.520717,9.19042
0.138025,0.0143039,0.00177853,1.35749,9/18/2014 09:00:00,1.64001,0.0171618,0.0940674,0.0116962,1.33136,0.918687,7.38859,0.629776,101.29,0.0506762,9/18/2014 08:00:00,0.407566,21.7584,8.04256,5.92457,,0.436095,0.528393,0.462567,0.740313,,0.99461,,0.0812766,0.0638031,0.0670931,0.0773645,,0.0868966,,0.0740009,0.0561822,0.0597872,0.0613866,,0.0619015,,0.00763118,0.00614308,0.0066478,0.00802338,,0.0182449,6.27048,3.04221,0.485164,6.59738
0.157185,0.0156284,0.0019123,1.35925,9/18/2014 10:00:00,1.63926,0.0192332,0.112433,0.0137574,1.33149,0.913681,7.46711,0.629592,101.219,0.0514157,9/18/2014 09:00:00,0.420198,21.6217,8.17256,6.01253,,,0.601057,,0.392049,0.727663,0.37832,,,0.06635,,0.0605511,0.0753542,0.0786702,,,0.056654,,0.055227,0.0599415,0.0708793,,,0.00636014,,0.00626656,0.00936602,0.0115197,6.55576,3.25125,0.495939,7.03461
0.132414,0.00906593,0.00161856,1.42611,9/18/2014 11:00:00,1.57644,0.0236401,0.0607858,0.0108522,1.39435,0.889455,4.98204,0.702468,97.866,0.0744342,9/18/2014 10:00:00,0.416923,22.9734,5.60123,3.92762,,0.602445,0.658133,0.734326,1.11307,0.885332,0.517644,,0.0837047,0.0757127,0.0816559,0.109782,0.108534,0.106539,,0.0713056,0.0630476,0.0650614,0.0779043,0.0822133,0.091573,,0.00836447,0.00851689,0.00998372,0.0161856,0.0189676,0.0274544,2.99967,1.45529,0.485151,3.16837
